Datum,MonatlicheDurchschnittsTemperatur
1912-01-01,-19.224
1912-02-01,-15.354
1912-03-01,-13.064
1912-04-01,2.446
1912-05-01,9.956
1912-06-01,13.605
1912-07-01,18.44
1912-08-01,11.275
1912-09-01,6.472
1912-10-01,-6.056
1912-11-01,-13.814
1912-12-01,-22.261
1913-01-01,-19.211
1913-02-01,-17.858
1913-03-01,-7.064
1913-04-01,-1.809
1913-05-01,9.169
1913-06-01,16.469
1913-07-01,17.048
1913-08-01,14.378
1913-09-01,7.2
1913-10-01,1.782
1913-11-01,-6.848
1913-12-01,-15.79
1914-01-01,-12.116
1914-02-01,-12.42
1914-03-01,-12.147
1914-04-01,3.088
1914-05-01,8.548
1914-06-01,15.577
1914-07-01,16.989
1914-08-01,16.064
1914-09-01,9.48
1914-10-01,-2.297
1914-11-01,-10.426
1914-12-01,-16.766
1915-01-01,-24.874
1915-02-01,-18.621
1915-03-01,-9.944
1915-04-01,1.377
1915-05-01,12.117
1915-06-01,17.661
1915-07-01,20.622
1915-08-01,15.738
1915-09-01,8.186
1915-10-01,-4.175
1915-11-01,-9.414
1915-12-01,-15.368
1916-01-01,-20.882
1916-02-01,-18.388
1916-03-01,-14.815
1916-04-01,-0.675
1916-05-01,9.065
1916-06-01,15.651
1916-07-01,18.696
1916-08-01,15.541
1916-09-01,9.928
1916-10-01,0.542
1916-11-01,-9.481
1916-12-01,-25.751
1917-01-01,-22.448
1917-02-01,-19.004
1917-03-01,-9.47
1917-04-01,1.889
1917-05-01,12.027
1917-06-01,16.031
1917-07-01,17.838
1917-08-01,13.506
1917-09-01,9.41
1917-10-01,0.109
1917-11-01,-7.763
1917-12-01,-23.345
1918-01-01,-17.869
1918-02-01,-16.254
1918-03-01,-7.349
1918-04-01,0.642
1918-05-01,9.265
1918-06-01,16.139
1918-07-01,18.382
1918-08-01,16.729
1918-09-01,9.553
1918-10-01,-0.33
1918-11-01,-10.047
1918-12-01,-25.996
1919-01-01,-28.447
1919-02-01,-14.028
1919-03-01,-10.674
1919-04-01,-0.036
1919-05-01,9.538
1919-06-01,14.329
1919-07-01,19.529
1919-08-01,15.746
1919-09-01,8.739
1919-10-01,1.76
1919-11-01,-10.232
1919-12-01,-16.711
1920-01-01,-19.686
1920-02-01,-20.191
1920-03-01,-6.178
1920-04-01,3.319
1920-05-01,8.917
1920-06-01,16.792
1920-07-01,19.605
1920-08-01,15.616
1920-09-01,6.343
1920-10-01,1.354
1920-11-01,-9.947
1920-12-01,-22.636
1921-01-01,-17.434
1921-02-01,-16.317
1921-03-01,-7.029
1921-04-01,0.31
1921-05-01,7.075
1921-06-01,14.887
1921-07-01,20.953
1921-08-01,15.806
1921-09-01,9.137
1921-10-01,1.394
1921-11-01,-10.211
1921-12-01,-15.98
1922-01-01,-26.791
1922-02-01,-19.976
1922-03-01,-6.625
1922-04-01,0.966
1922-05-01,8.863
1922-06-01,16.523
1922-07-01,21.492
1922-08-01,16.42
1922-09-01,7.075
1922-10-01,0.171
1922-11-01,-11.971
1922-12-01,-17.332
1923-01-01,-20.524
1923-02-01,-23.618
1923-03-01,-7.931
1923-04-01,2.591
1923-05-01,8.714
1923-06-01,16.296
1923-07-01,19.088
1923-08-01,17.429
1923-09-01,9.739
1923-10-01,1.574
1923-11-01,-12.32
1923-12-01,-15.78
1924-01-01,-17.931
1924-02-01,-23.883
1924-03-01,-12.914
1924-04-01,1.601
1924-05-01,10.989
1924-06-01,13.391
1924-07-01,20.977
1924-08-01,15.6
1924-09-01,9.152
1924-10-01,-0.694
1924-11-01,-6.197
1924-12-01,-13.36
1925-01-01,-15.13
1925-02-01,-18.876
1925-03-01,-11.603
1925-04-01,-0.073
1925-05-01,7.476
1925-06-01,14.352
1925-07-01,16.16
1925-08-01,16.103
1925-09-01,9.684
1925-10-01,2.838
1925-11-01,-5.744
1925-12-01,-15.772
1926-01-01,-18.438
1926-02-01,-18.036
1926-03-01,-4.447
1926-04-01,3.763
1926-05-01,6.231
1926-06-01,16.281
1926-07-01,19.094
1926-08-01,15.424
1926-09-01,9.092
1926-10-01,1.074
1926-11-01,-8.191
1926-12-01,-22.87
1927-01-01,-20.821
1927-02-01,-17.365
1927-03-01,-14.383
1927-04-01,0.624
1927-05-01,11.429
1927-06-01,14.709
1927-07-01,17.573
1927-08-01,14.623
1927-09-01,9.806
1927-10-01,0.469
1927-11-01,-9.334
1927-12-01,-17.844
1928-01-01,-18.174
1928-02-01,-18.112
1928-03-01,-12.824
1928-04-01,1.794
1928-05-01,9.157
1928-06-01,16.255
1928-07-01,18.237
1928-08-01,15.376
1928-09-01,8.801
1928-10-01,1.984
1928-11-01,-11.01
1928-12-01,-22.839
1929-01-01,-22.621
1929-02-01,-25.993
1929-03-01,-8.344
1929-04-01,4.474
1929-05-01,7.614
1929-06-01,16.523
1929-07-01,17.811
1929-08-01,14.216
1929-09-01,8.812
1929-10-01,1.112
1929-11-01,-7.64
1929-12-01,-25.72
1930-01-01,-21.736
1930-02-01,-16.767
1930-03-01,-7.207
1930-04-01,-2.817
1930-05-01,8.782
1930-06-01,15.219
1930-07-01,17.79
1930-08-01,14.725
1930-09-01,7.065
1930-10-01,0.661
1930-11-01,-9.828
1930-12-01,-18.989
1931-01-01,-22.886
1931-02-01,-26.158
1931-03-01,-9.995
1931-04-01,0.463
1931-05-01,6.607
1931-06-01,17.242
1931-07-01,16.332
1931-08-01,16.704
1931-09-01,8.512
1931-10-01,2.964
1931-11-01,-11.623
1931-12-01,-18.553
1932-01-01,-15.145
1932-02-01,-17.086
1932-03-01,-9.699
1932-04-01,2.963
1932-05-01,7.244
1932-06-01,14.432
1932-07-01,20.606
1932-08-01,13.758
1932-09-01,10.021
1932-10-01,3.946
1932-11-01,-6.995
1932-12-01,-14.064
1933-01-01,-27.137
1933-02-01,-24.41
1933-03-01,-12.216
1933-04-01,1.978
1933-05-01,8.102
1933-06-01,14.469
1933-07-01,17.727
1933-08-01,16.474
1933-09-01,6.784
1933-10-01,-1.697
1933-11-01,-8.615
1933-12-01,-17.005
1934-01-01,-19.589
1934-02-01,-16.427
1934-03-01,-12.918
1934-04-01,-1.997
1934-05-01,9.1
1934-06-01,15.528
1934-07-01,15.916
1934-08-01,14.669
1934-09-01,5.581
1934-10-01,-0.094
1934-11-01,-10.29
1934-12-01,-16.73
1935-01-01,-21.206
1935-02-01,-15.626
1935-03-01,-7.266
1935-04-01,-1.294
1935-05-01,8.531
1935-06-01,16.648
1935-07-01,18.844
1935-08-01,14.953
1935-09-01,9.363
1935-10-01,0.478
1935-11-01,-13.903
1935-12-01,-25.633
1936-01-01,-22.079
1936-02-01,-20.021
1936-03-01,-11.527
1936-04-01,-2.558
1936-05-01,7.093
1936-06-01,13.202
1936-07-01,17.841
1936-08-01,13.629
1936-09-01,8.92
1936-10-01,4.06
1936-11-01,-8.342
1936-12-01,-14.8
1937-01-01,-23.02
1937-02-01,-17.639
1937-03-01,-14.83
1937-04-01,-2.805
1937-05-01,10.1
1937-06-01,15.305
1937-07-01,17.24
1937-08-01,13.432
1937-09-01,7.807
1937-10-01,1.88
1937-11-01,-11.516
1937-12-01,-22.22
1938-01-01,-24.274
1938-02-01,-15.698
1938-03-01,-8.414
1938-04-01,4.982
1938-05-01,9.166
1938-06-01,14.72
1938-07-01,18.283
1938-08-01,14.489
1938-09-01,6.603
1938-10-01,0.434
1938-11-01,-5.378
1938-12-01,-23.978
1939-01-01,-20.404
1939-02-01,-15.253
1939-03-01,-10.541
1939-04-01,4.334
1939-05-01,8.885
1939-06-01,17.218
1939-07-01,18.194
1939-08-01,16.091
1939-09-01,10.316
1939-10-01,-1.244
1939-11-01,-11.86
1939-12-01,-13.559
1940-01-01,-27.212
1940-02-01,-16.93
1940-03-01,-6.104
1940-04-01,4.013
1940-05-01,9.43
1940-06-01,16.33
1940-07-01,17.532
1940-08-01,15.806
1940-09-01,7.266
1940-10-01,-0.573
1940-11-01,-9.841
1940-12-01,-15.589
1941-01-01,-19.113
1941-02-01,-21.241
1941-03-01,-7.504
1941-04-01,0.371
1941-05-01,8.744
1941-06-01,17.167
1941-07-01,17.438
1941-08-01,15.216
1941-09-01,8.878
1941-10-01,1.105
1941-11-01,-10.839
1941-12-01,-18.002
1942-01-01,-21.186
1942-02-01,-22.18
1942-03-01,-7.78
1942-04-01,1.361
1942-05-01,7.196
1942-06-01,16.104
1942-07-01,18.693
1942-08-01,15.619
1942-09-01,10.712
1942-10-01,-0.121
1942-11-01,-7.51
1942-12-01,-16.288
1943-01-01,-22.918
1943-02-01,-17.731
1943-03-01,-10.554
1943-04-01,3.231
1943-05-01,11.705
1943-06-01,16.407
1943-07-01,18.5
1943-08-01,17.385
1943-09-01,9.64
1943-10-01,0.17
1943-11-01,-11.059
1943-12-01,-14.732
1944-01-01,-21.194
1944-02-01,-15.363
1944-03-01,-6.261
1944-04-01,3.726
1944-05-01,9.366
1944-06-01,16.903
1944-07-01,17.701
1944-08-01,15.785
1944-09-01,9.199
1944-10-01,0.716
1944-11-01,-14.073
1944-12-01,-21.777
1945-01-01,-23.869
1945-02-01,-24.275
1945-03-01,-11.961
1945-04-01,4.825
1945-05-01,13.51
1945-06-01,16.434
1945-07-01,18.319
1945-08-01,15.086
1945-09-01,10.471
1945-10-01,3.447
1945-11-01,-7.73
1945-12-01,-18.772
1946-01-01,-17.035
1946-02-01,-11.452
1946-03-01,-12.432
1946-04-01,3.132
1946-05-01,8.584
1946-06-01,14.882
1946-07-01,19.094
1946-08-01,15.361
1946-09-01,6.752
1946-10-01,2.244
1946-11-01,-8.536
1946-12-01,-23.133
1947-01-01,-26.073
1947-02-01,-20.257
1947-03-01,-10.467
1947-04-01,4.355
1947-05-01,10.773
1947-06-01,15.597
1947-07-01,17.958
1947-08-01,15.095
1947-09-01,8.725
1947-10-01,2.055
1947-11-01,-12.36
1947-12-01,-23.375
1948-01-01,-17.273
1948-02-01,-18.775
1948-03-01,-6.136
1948-04-01,3.856
1948-05-01,8.081
1948-06-01,14.297
1948-07-01,19.685
1948-08-01,14.849
1948-09-01,8.752
1948-10-01,1.055
1948-11-01,-12.197
1948-12-01,-16.032
1949-01-01,-16.43
1949-02-01,-13.171
1949-03-01,-9.801
1949-04-01,5.011
1949-05-01,8.929
1949-06-01,14.247
1949-07-01,17.758
1949-08-01,15.369
1949-09-01,7.313
1949-10-01,2.984
1949-11-01,-11.285
1949-12-01,-25.482
1950-01-01,-20.919
1950-02-01,-19.028
1950-03-01,-7.638
1950-04-01,-2.033
1950-05-01,9.964
1950-06-01,16.651
1950-07-01,19.262
1950-08-01,16.579
1950-09-01,10.148
1950-10-01,0.327
1950-11-01,-15.488
1950-12-01,-16.43
1951-01-01,-23.478
1951-02-01,-22.824
1951-03-01,-8.705
1951-04-01,2.019
1951-05-01,11.544
1951-06-01,16.849
1951-07-01,18.752
1951-08-01,12.738
1951-09-01,9.582
1951-10-01,0.524
1951-11-01,-7.967
1951-12-01,-11.491
1952-01-01,-16.497
1952-02-01,-21.395
1952-03-01,-10.38
1952-04-01,-0.519
1952-05-01,10.095
1952-06-01,16.579
1952-07-01,18.266
1952-08-01,15.798
1952-09-01,9.966
1952-10-01,-0.125
1952-11-01,-17.311
1952-12-01,-18.253
1953-01-01,-19.065
1953-02-01,-19.124
1953-03-01,-5.506
1953-04-01,3.144
1953-05-01,10.72
1953-06-01,17.492
1953-07-01,20.434
1953-08-01,14.622
1953-09-01,11.699
1953-10-01,1.054
1953-11-01,-13.638
1953-12-01,-15.251
1954-01-01,-21.162
1954-02-01,-20.071
1954-03-01,-10.866
1954-04-01,-0.416
1954-05-01,6.128
1954-06-01,16.683
1954-07-01,16.232
1954-08-01,17.465
1954-09-01,9.81
1954-10-01,2.165
1954-11-01,-10.015
1954-12-01,-24.914
1955-01-01,-20.61
1955-02-01,-17.447
1955-03-01,-11.243
1955-04-01,0.525
1955-05-01,10.495
1955-06-01,16.559
1955-07-01,18.119
1955-08-01,17.392
1955-09-01,7.29
1955-10-01,0.916
1955-11-01,-6.798
1955-12-01,-16.179
1956-01-01,-22.984
1956-02-01,-20.907
1956-03-01,-11.213
1956-04-01,1.943
1956-05-01,10.697
1956-06-01,13.784
1956-07-01,18.889
1956-08-01,16.211
1956-09-01,8.281
1956-10-01,2.557
1956-11-01,-10.779
1956-12-01,-21.604
1957-01-01,-20.596
1957-02-01,-19.804
1957-03-01,-11.568
1957-04-01,0.701
1957-05-01,8.464
1957-06-01,17.042
1957-07-01,17.027
1957-08-01,14.757
1957-09-01,8.803
1957-10-01,0.95
1957-11-01,-9.23
1957-12-01,-12.56
1958-01-01,-21.011
1958-02-01,-15.759
1958-03-01,-12.696
1958-04-01,-0.734
1958-05-01,8.547
1958-06-01,13.392
1958-07-01,18.195
1958-08-01,16.166
1958-09-01,7.98
1958-10-01,1.194
1958-11-01,-6.498
1958-12-01,-13.701
1959-01-01,-19.639
1959-02-01,-14.352
1959-03-01,-5.355
1959-04-01,2.038
1959-05-01,8.687
1959-06-01,16.301
1959-07-01,18.269
1959-08-01,15.77
1959-09-01,10.894
1959-10-01,0.718
1959-11-01,-16.371
1959-12-01,-21.734
1960-01-01,-21.538
1960-02-01,-12.565
1960-03-01,-12.933
1960-04-01,1.62
1960-05-01,7.762
1960-06-01,15.426
1960-07-01,16.9
1960-08-01,14.22
1960-09-01,9.067
1960-10-01,-1.104
1960-11-01,-12.294
1960-12-01,-19.235
1961-01-01,-18.021
1961-02-01,-14.036
1961-03-01,-6.921
1961-04-01,4.295
1961-05-01,9.246
1961-06-01,13.442
1961-07-01,18.069
1961-08-01,15.008
1961-09-01,9.184
1961-10-01,-3.727
1961-11-01,-11.083
1961-12-01,-16.898
1962-01-01,-19.622
1962-02-01,-14.431
1962-03-01,-5.481
1962-04-01,2.227
1962-05-01,10.964
1962-06-01,15.791
1962-07-01,18.72
1962-08-01,16.716
1962-09-01,9.63
1962-10-01,0.26
1962-11-01,-13.042
1962-12-01,-13.848
1963-01-01,-20.215
1963-02-01,-13.467
1963-03-01,-4.933
1963-04-01,-1.766
1963-05-01,8.717
1963-06-01,14.64
1963-07-01,17.576
1963-08-01,16.066
1963-09-01,7.414
1963-10-01,0.744
1963-11-01,-5.107
1963-12-01,-13.57
1964-01-01,-15.323
1964-02-01,-24.695
1964-03-01,-9.293
1964-04-01,-2.094
1964-05-01,10.263
1964-06-01,16.473
1964-07-01,19.263
1964-08-01,17.054
1964-09-01,9.84
1964-10-01,-2.563
1964-11-01,-5.745
1964-12-01,-12.552
1965-01-01,-17.417
1965-02-01,-16.694
1965-03-01,-6.767
1965-04-01,0.351
1965-05-01,12.714
1965-06-01,18.014
1965-07-01,19.574
1965-08-01,16.127
1965-09-01,9.025
1965-10-01,1.732
1965-11-01,-11.229
1965-12-01,-19.753
1966-01-01,-21.414
1966-02-01,-16.788
1966-03-01,-9.258
1966-04-01,-1.519
1966-05-01,8.343
1966-06-01,16.975
1966-07-01,17.25
1966-08-01,16.499
1966-09-01,12.465
1966-10-01,1.006
1966-11-01,-10.246
1966-12-01,-27.139
1967-01-01,-22.797
1967-02-01,-17.726
1967-03-01,-5.938
1967-04-01,3.488
1967-05-01,11.418
1967-06-01,14.945
1967-07-01,18.46
1967-08-01,13.535
1967-09-01,7.023
1967-10-01,2.065
1967-11-01,-15.044
1967-12-01,-19.671
1968-01-01,-22.091
1968-02-01,-20.432
1968-03-01,-3.685
1968-04-01,2.662
1968-05-01,10.786
1968-06-01,15.147
1968-07-01,19.091
1968-08-01,15.262
1968-09-01,5.438
1968-10-01,-1.3
1968-11-01,-11.887
1968-12-01,-20.113
1969-01-01,-29.037
1969-02-01,-25.972
1969-03-01,-10.363
1969-04-01,1.185
1969-05-01,7.446
1969-06-01,16.94
1969-07-01,21.503
1969-08-01,14.0
1969-09-01,7.682
1969-10-01,1.001
1969-11-01,-8.729
1969-12-01,-19.165
1970-01-01,-18.764
1970-02-01,-17.653
1970-03-01,-13.936
1970-04-01,2.099
1970-05-01,8.256
1970-06-01,15.542
1970-07-01,17.948
1970-08-01,14.734
1970-09-01,8.343
1970-10-01,-1.293
1970-11-01,-10.642
1970-12-01,-18.273
1971-01-01,-14.322
1971-02-01,-23.542
1971-03-01,-13.372
1971-04-01,3.08
1971-05-01,9.358
1971-06-01,15.355
1971-07-01,16.484
1971-08-01,15.097
1971-09-01,8.978
1971-10-01,2.23
1971-11-01,-5.075
1971-12-01,-17.864
1972-01-01,-21.152
1972-02-01,-15.869
1972-03-01,-7.583
1972-04-01,4.748
1972-05-01,8.417
1972-06-01,17.035
1972-07-01,16.427
1972-08-01,14.444
1972-09-01,6.679
1972-10-01,-0.193
1972-11-01,-7.962
1972-12-01,-16.081
1973-01-01,-18.506
1973-02-01,-18.376
1973-03-01,-6.684
1973-04-01,2.383
1973-05-01,8.125
1973-06-01,16.597
1973-07-01,18.117
1973-08-01,15.65
1973-09-01,10.643
1973-10-01,-0.263
1973-11-01,-5.364
1973-12-01,-14.223
1974-01-01,-20.917
1974-02-01,-20.387
1974-03-01,-10.608
1974-04-01,4.616
1974-05-01,9.992
1974-06-01,14.932
1974-07-01,18.611
1974-08-01,17.8
1974-09-01,8.382
1974-10-01,-2.363
1974-11-01,-11.057
1974-12-01,-20.816
1975-01-01,-15.614
1975-02-01,-16.504
1975-03-01,-4.918
1975-04-01,0.817
1975-05-01,9.235
1975-06-01,15.156
1975-07-01,18.594
1975-08-01,15.122
1975-09-01,9.743
1975-10-01,0.383
1975-11-01,-9.476
1975-12-01,-20.483
1976-01-01,-19.77
1976-02-01,-17.629
1976-03-01,-11.234
1976-04-01,1.584
1976-05-01,9.083
1976-06-01,18.035
1976-07-01,18.173
1976-08-01,13.891
1976-09-01,9.168
1976-10-01,-2.796
1976-11-01,-12.083
1976-12-01,-18.503
1977-01-01,-26.733
1977-02-01,-18.844
1977-03-01,-5.685
1977-04-01,2.939
1977-05-01,9.316
1977-06-01,17.457
1977-07-01,17.989
1977-08-01,14.938
1977-09-01,10.785
1977-10-01,2.25
1977-11-01,-4.922
1977-12-01,-13.572
1978-01-01,-14.013
1978-02-01,-17.48
1978-03-01,-7.838
1978-04-01,3.631
1978-05-01,8.578
1978-06-01,17.571
1978-07-01,19.383
1978-08-01,14.266
1978-09-01,10.091
1978-10-01,0.505
1978-11-01,-5.777
1978-12-01,-15.154
1979-01-01,-23.693
1979-02-01,-13.566
1979-03-01,-7.117
1979-04-01,-0.755
1979-05-01,10.115
1979-06-01,19.151
1979-07-01,19.179
1979-08-01,14.888
1979-09-01,9.807
1979-10-01,2.131
1979-11-01,-9.174
1979-12-01,-13.309
1980-01-01,-20.601
1980-02-01,-20.959
1980-03-01,-13.122
1980-04-01,-0.49
1980-05-01,9.09
1980-06-01,16.996
1980-07-01,18.106
1980-08-01,16.362
1980-09-01,9.306
1980-10-01,0.041
1980-11-01,-5.855
1980-12-01,-14.89
1981-01-01,-21.752
1981-02-01,-16.073
1981-03-01,-4.31
1981-04-01,4.444
